Protein1,Protein2,Score,Experimental System Type
APOC3,APOA4,999,genetic
APOC3,APOA1,999,genetic
IL10RA,IL10,999,genetic
PDHX,PDHB,999,genetic
PDHX,DLD,999,genetic
PDHX,PDHA1,999,genetic
SCGB2A2,SCGB1D2,999,genetic
DGAT2,DGAT1,999,genetic
POLR3B,POLR2K,999,genetic
POLR3B,POLR2E,999,genetic
POLR3B,POLR2L,999,genetic
POLR3B,CRCP,999,genetic
POLR3B,POLR1C,999,genetic
POLR3B,POLR2H,999,genetic
POLR3B,POLR2F,999,genetic
POLR3B,POLR1D,999,genetic
POLR3B,POLR3A,999,genetic
SELPLG,SELE,999,genetic
SELPLG,SELP,999,genetic
MVK,HMGCR,999,genetic
MVK,MVD,999,genetic
IL23A,IL12B,999,genetic
ITFG2,DEPDC5,999,genetic
ITFG2,NPRL2,999,genetic
ITFG2,C12orf66,999,genetic
ARPC3,ARPC2,999,genetic
ARPC3,ACTR3,999,genetic
ARPC3,ARPC1B,999,genetic
ARPC3,ACTR2,999,genetic
ARPC3,ARPC1A,999,genetic
MYL2,MYH7,999,genetic
CDKN1B,CDK4,999,genetic
CDKN1B,CDK6,999,genetic
CDKN1B,CCND3,999,genetic
CDKN1B,CCNE1,999,genetic
CDKN1B,CCND1,999,genetic
CDKN1B,CDK2,999,genetic
CDKN1B,CCNA1,999,genetic
CDKN1B,CCND2,999,genetic
CDKN1B,CCNA2,999,genetic
LTBR,LTA,999,genetic
LTBR,LTB,999,genetic
OAS3,OAS2,999,genetic
IL26,IL10RB,999,genetic
NUP107,AHCTF1,999,genetic
CNOT2,CNOT10,999,genetic
CNOT2,CNOT1,999,genetic
CNOT2,CNOT11,999,genetic
KRR1,BMS1,999,genetic
KRR1,RRP7A,999,genetic
KRR1,FCF1,999,genetic
KRR1,EMG1,999,genetic
KRR1,DCAF13,999,genetic
KRR1,BYSL,999,genetic
KRR1,IMP3,999,genetic
GNB3,GNGT1,999,genetic
GNB3,GNG4,999,genetic
GNB3,GNGT2,999,genetic
GNB3,GNG2,999,genetic
GNB3,GNG7,999,genetic
USP5,UBC,999,genetic
TPI1,GAPDHS,999,genetic
TPI1,GAPDH,999,genetic
TPI1,PGK1,999,genetic
TPI1,GPI,999,genetic
RAB35,DENND1B,999,genetic
RAB35,DENND1A,999,genetic
COX6A1,COX5B,999,genetic
COX6A1,COX4I1,999,genetic
COX6A1,COX5A,999,genetic
KLRB1,CLEC2D,999,genetic
RSPH4A,RSPH9,999,genetic
ULBP1,KLRK1,999,genetic
FBXO5,CDC20,999,genetic
FBXO5,ANAPC4,999,genetic
FANCE,FANCB,999,genetic
FANCE,FANCC,999,genetic
FANCE,CENPX,999,genetic
FANCE,CENPS,999,genetic
FANCE,FAAP100,999,genetic
FANCE,FANCD2,999,genetic
FANCE,FANCA,999,genetic
FANCE,FAAP20,999,genetic
MAPK14,MAP2K3,999,genetic
RPS12,RPS11,999,genetic
RPS12,RPL35A,999,genetic
RPS12,RPL37,999,genetic
RPS12,RPL31,999,genetic
RPS12,RPL3,999,genetic
RPS12,RPL28,999,genetic
RPS12,RPL18A,999,genetic
RPS12,RPL14,999,genetic
RPS12,RPL21,999,genetic
RPS12,RPLP2,999,genetic
RPS12,RPL12,999,genetic
RPS12,RPL39,999,genetic
RPS12,RPL13A,999,genetic
RPS12,RPL38,999,genetic
RPS12,RPLP0,999,genetic
RPS12,RPL32,999,genetic
RPS12,RPL27,999,genetic
RPS12,RPL29,999,genetic
RPS12,FAU,999,genetic
RPS12,RPL7,999,genetic
RPS12,RPL9P9,999,genetic
RPS12,RPL18,999,genetic
RPS12,RPL11,999,genetic
RPS12,RPL7A,999,genetic
RPS12,RPL27A,999,genetic
RPS12,RPS10,999,genetic
RPS12,RPL36,999,genetic
RPS12,RPL6,999,genetic
RPS12,RPL13,999,genetic
RPS12,RPL35,999,genetic
RPS12,RACK1,999,genetic
RPS12,RPL15,999,genetic
RPS12,RPL23,999,genetic
RPS12,RPL10,999,genetic
RPS12,RPL34,999,genetic
RPS12,RPL5,999,genetic
RPS12,RPL19,999,genetic
RPS12,RPL30,999,genetic
RPS12,RPLP1,999,genetic
RPS12,RPL4,999,genetic
RPS12,RPL17,999,genetic
RPS12,RPL23A,999,genetic
RPS12,RPL8,999,genetic
RPS12,RPL10A,999,genetic
RPS12,RPL26,999,genetic
RPS12,RPL37A,999,genetic
RPS12,RPL24,999,genetic
GMNN,CDT1,999,genetic
BYSL,DIMT1,999,genetic
BYSL,BMS1,999,genetic
BYSL,NOL10,999,genetic
TBP,POLR2A,999,genetic
TBP,TAF9,999,genetic
TBP,TAF8,999,genetic
TBP,TAF6,999,genetic
TBP,BRF2,999,genetic
TBP,GTF2A1,999,genetic
TBP,TAF3,999,genetic
TBP,TAF7,999,genetic
TBP,GTF2E1,999,genetic
TBP,BRF1,999,genetic
TBP,BDP1,999,genetic
TBP,GTF2F2,999,genetic
TBP,TAF2,999,genetic
TBP,BTAF1,999,genetic
TBP,GTF2A2,999,genetic
TBP,TAF4,999,genetic
TBP,TAF5,999,genetic
TBP,TAF10,999,genetic
TBP,TAF12,999,genetic
TBP,TAF1,999,genetic
TBP,GTF2F1,999,genetic
TBP,TAF13,999,genetic
TBP,GTF2B,999,genetic
TBP,TAF11,999,genetic
EXOC2,EXOC1,999,genetic
TMEM30A,ATP8B1,999,genetic
TMEM30A,ATP8A1,999,genetic
TMEM30A,ATP11C,999,genetic
MTREX,C1D,999,genetic
MTREX,EXOSC10,999,genetic
MTREX,EXOSC9,999,genetic
MTREX,EXOSC2,999,genetic
MTREX,EXOSC5,999,genetic
HBEGF,ERBB4,999,genetic
HBEGF,EGFR,999,genetic
IL12B,IL12A,999,genetic
IL4,IL2RG,999,genetic
IL4,IL2,999,genetic
IL4,IL13RA1,999,genetic
IL5,IL3,999,genetic
IL5,IL2,999,genetic
SKP1,FBXO22,999,genetic
SKP1,CUL7,999,genetic
SKP1,CDK2,999,genetic
SKP1,FBXL15,999,genetic
SKP1,FBXW8,999,genetic
SKP1,CTNNB1,999,genetic
SKP1,FBXW11,999,genetic
SKP1,BTRC,999,genetic
SKP1,NFKBIA,999,genetic
SKP1,FBXL5,999,genetic
SKP1,FBXO4,999,genetic
SKP1,CACYBP,999,genetic
SKP1,FBXW9,999,genetic
SKP1,FBXO45,999,genetic
SKP1,CCNF,999,genetic
SKP1,RBX1,999,genetic
SKP1,KDM2B,999,genetic
SKP1,CUL1,999,genetic
SKP1,FBH1,999,genetic
SKP1,FBXW7,999,genetic
SKP1,CKS1B,999,genetic
SKP1,FBXL3,999,genetic
NUP155,NUP107,999,genetic
NR3C1,FKBP5,999,genetic
NR3C1,HSP90AA1,999,genetic
RARS1,MARS1,999,genetic
RARS1,LARS1,999,genetic
RARS1,QARS1,999,genetic
RARS1,KARS1,999,genetic
RARS1,EPRS1,999,genetic
RARS1,IARS1,999,genetic
RARS1,AIMP1,999,genetic
LTF,LALBA,999,genetic
MLH1,BRIP1,999,genetic
MLH1,BLM,999,genetic
MLH1,EXO1,999,genetic
EHHADH,HADHB,999,genetic
HES1,FANCF,999,genetic
HES1,FANCA,999,genetic
HES1,FANCG,999,genetic
HES1,FANCL,999,genetic
NPRL2,RRAGA,999,genetic
NPRL2,KPTN,999,genetic
NPRL2,C12orf66,999,genetic
NPRL2,ITFG2,999,genetic
NPRL2,DEPDC5,999,genetic
NPRL2,MIOS,999,genetic
GNB4,GNG4,999,genetic
GNB4,GNG13,999,genetic
GNB4,GNGT1,999,genetic
GNB4,GNG11,999,genetic
GNB4,GNG5,999,genetic
GNB4,GNG2,999,genetic
GNB4,GNG10,999,genetic
GNB4,GNG7,999,genetic
GNB4,GNGT2,999,genetic
GNB4,GNG12,999,genetic
UMPS,DPYD,999,genetic
UMPS,DHODH,999,genetic
RRP9,DCAF13,999,genetic
RRP9,NOP56,999,genetic
RRP9,FBL,999,genetic
RRP9,HEATR1,999,genetic
RRP9,NOP58,999,genetic
RRP9,NOC4L,999,genetic
RRP9,BYSL,999,genetic
RRP9,KRR1,999,genetic
RRP9,PWP2,999,genetic
RRP9,NOL6,999,genetic
RRP9,MPHOSPH10,999,genetic
RRP9,IMP4,999,genetic
EIF2AK2,EIF2S1,999,genetic
MSH2,MLH1,999,genetic
MSH2,EXO1,999,genetic
MSH2,ATM,999,genetic
MSH2,MLH3,999,genetic
NCK2,LIMS1,999,genetic
TFPI,F10,999,genetic
TFPI,F3,999,genetic
APOB,APOA2,999,genetic
APOB,APOA1,999,genetic
INO80B,INO80,999,genetic
SF3B6,SF3B4,999,genetic
SF3B6,SF3B1,999,genetic
SF3B6,SF3A2,999,genetic
SF3B6,SF3B5,999,genetic
SF3B6,SF3B2,999,genetic
SF3B6,PHF5A,999,genetic
SF3B6,SF3B3,999,genetic
NDUFS7,NDUFA12,999,genetic
NDUFS7,MT-ND5,999,genetic
NDUFS7,NDUFA9,999,genetic
NDUFS7,NDUFA5,999,genetic
NDUFS7,NDUFB8,999,genetic
NDUFS7,NDUFA6,999,genetic
NDUFS7,NDUFS6,999,genetic
NDUFS7,NDUFB11,999,genetic
NDUFS7,NDUFB3,999,genetic
NDUFS7,NDUFAB1,999,genetic
NDUFS7,NDUFS1,999,genetic
NDUFS7,MT-ND3,999,genetic
NDUFS7,MT-ND4,999,genetic
NDUFS7,NDUFC2,999,genetic
NDUFS7,NDUFA13,999,genetic
NDUFS7,NDUFB5,999,genetic
NDUFS7,NDUFAF5,999,genetic
NDUFS7,NDUFA8,999,genetic
NDUFS7,NDUFS2,999,genetic
NDUFS7,NDUFS5,999,genetic
NDUFS7,NDUFA2,999,genetic
NDUFS7,NDUFB10,999,genetic
NDUFS7,NDUFB4,999,genetic
NDUFS7,NDUFB6,999,genetic
NDUFS7,NDUFAF4,999,genetic
NDUFS7,NDUFA10,999,genetic
NDUFS7,NDUFA1,999,genetic
NDUFS7,NDUFB7,999,genetic
NDUFS7,NDUFA11,999,genetic
NDUFS7,NDUFS4,999,genetic
NDUFS7,NDUFAF3,999,genetic
NDUFS7,NDUFA7,999,genetic
NDUFS7,MT-ND2,999,genetic
NDUFS7,MT-ND1,999,genetic
NDUFS7,NDUFS3,999,genetic
NDUFS7,NDUFA3,999,genetic
NDUFS7,NDUFB9,999,genetic
PCGF1,BCOR,999,genetic
PCGF1,KDM2B,999,genetic
IGFBP2,IGF2,999,genetic
IGFBP2,IGF1,999,genetic
IGFBP5,IGF1,999,genetic
HSPE1,HSPD1,999,genetic
IL1RL1,IL1RAP,999,genetic
AZU1,PRTN3,999,genetic
AZU1,ELANE,999,genetic
AZU1,MPO,999,genetic
ODC1,OAZ1,999,genetic
ODC1,SRM,999,genetic
GORASP2,BLZF1,999,genetic
CEBPZ,NOC2L,999,genetic
ORC2,ORC1,999,genetic
ORC2,MCM5,999,genetic
ORC2,MCM2,999,genetic
ORC2,CDT1,999,genetic
ORC2,CDC6,999,genetic
PPP3R1,PPP3CC,999,genetic
PPP3R1,PPP3CB,999,genetic
PPP3R1,PPP3CA,999,genetic
PRTN3,MPO,999,genetic
PRTN3,AZU1,999,genetic
KISS1R,KISS1,999,genetic
GRIN3B,GRIN1,999,genetic
ATP6V1B1,ATP6V1A,999,genetic
ATP6V1B1,ATP6V0A1,999,genetic
ATP6V1B1,ATP6V0A4,999,genetic
ATP6V1B1,ATP6V0D1,999,genetic
ATP6V1B1,ATP6V0D2,999,genetic
MSH6,MLH3,999,genetic
MSH6,MSH2,999,genetic
MSH6,MLH1,999,genetic
MSH6,MSH3,999,genetic
MSH6,ATM,999,genetic
WDR77,CLNS1A,999,genetic
WDR77,PRMT5,999,genetic
P3H1,CRTAP,999,genetic
VAMP4,STX6,999,genetic
VAMP4,STX12,999,genetic
VAMP4,STX16,999,genetic
SYF2,PRPF19,999,genetic
SYF2,PLRG1,999,genetic
SYF2,EFTUD2,999,genetic
SYF2,CDC40,999,genetic
SYF2,CRNKL1,999,genetic
SYF2,SNRPA1,999,genetic
SYF2,CDC5L,999,genetic
SYF2,RBM22,999,genetic
SYF2,SNW1,999,genetic
SYF2,BUD31,999,genetic
CTSD,LAMP1,999,genetic
APOA1,ABCA1,999,genetic
ATIC,ADSL,999,genetic
ATIC,GART,999,genetic
TTR,RBP4,999,genetic
MED28,MED27,999,genetic
MED28,MED1,999,genetic
MED28,MED16,999,genetic
MED28,MED11,999,genetic
MED28,MED18,999,genetic
MED28,MED17,999,genetic
MED28,MED24,999,genetic
MED28,MED26,999,genetic
MED28,MED14,999,genetic
MED28,MED15,999,genetic
MED28,CDK19,999,genetic
MED28,MED21,999,genetic
MED28,MED20,999,genetic
MED28,MED13,999,genetic
MED28,CCNC,999,genetic
MED28,MED22,999,genetic
MED28,MED23,999,genetic
MED28,MED10,999,genetic
MED28,MED12,999,genetic
MED28,MED25,999,genetic
MED28,MED19,999,genetic
RPN2,DAD1,999,genetic
RPN2,OST4,999,genetic
RPN2,DDOST,999,genetic
RPN2,RPN1,999,genetic
RPN2,MAGT1,999,genetic
PKD2,PKD1,999,genetic
ELL2,AFF1,999,genetic
ELL2,EAF1,999,genetic
ELL2,AFF4,999,genetic
CPSF3,CPSF2,999,genetic
CPSF3,CPSF1,999,genetic
VPS4B,CHMP1A,999,genetic
NEK9,NEK7,999,genetic
IFT43,IFT122,999,genetic
IFT43,IFT140,999,genetic
RHOQ,EXOC7,999,genetic
PRLHR,PRLH,999,genetic
ALG5,ALG6,999,genetic
NFYB,NFYA,999,genetic
WASHC3,WASHC1,999,genetic
WASHC3,WASHC2C,999,genetic
TARDBP,FUS,999,genetic
NCAPH,NCAPG,999,genetic
NCAPH,NCAPD2,999,genetic
KLRK1,HCST,999,genetic
IAPP,CALCR,999,genetic
NAA50,NAA15,999,genetic
NAA50,NAA10,999,genetic
MAPK8IP1,MAPK8,999,genetic
MAPK8IP1,MAP2K7,999,genetic
PEX16,PEX19,999,genetic
GHSR,GHRL,999,genetic
TNFSF10,TNFRSF10D,999,genetic
TNFSF10,TNFRSF10A,999,genetic
TNFSF10,TNFRSF10B,999,genetic
GSTM2,GSTM1,999,genetic
ACVR2A,ACVR1,999,genetic
BBS9,BBS1,999,genetic
BBS9,BBS5,999,genetic
BBS9,BBS4,999,genetic
BBS9,BBS7,999,genetic
BBS9,BBS2,999,genetic
WIPF3,WASL,999,genetic
INHBA,ACVR2A,999,genetic
INHBA,FST,999,genetic
INHBA,ACVR2B,999,genetic
RAMP3,CALCR,999,genetic
RAMP3,ADM,999,genetic
RAMP3,CALCRL,999,genetic
IFT81,IFT57,999,genetic
IFT81,IFT46,999,genetic
IFT81,IFT27,999,genetic
IFT81,IFT74,999,genetic
IFT81,IFT22,999,genetic
IFT81,IFT52,999,genetic
BHLHE41,PER2,999,genetic
SSPN,DAG1,999,genetic
CD97,CD55,999,genetic
ZC3H13,RBM15,999,genetic
ZC3H13,CBLL1,999,genetic
ZC3H13,WTAP,999,genetic
ZC3H13,VIRMA,999,genetic
ZC3H13,METTL3,999,genetic
ZC3H13,METTL14,999,genetic
ZC3H13,RBM15B,999,genetic
LRP1,APOE,999,genetic
HOXC6,HOXC9,999,genetic
SEC61A1,RPN1,999,genetic
TTC21B,IFT43,999,genetic
TTC21B,IFT122,999,genetic
TTC21B,IFT140,999,genetic
SNRPA,SNRNP70,999,genetic
B9D2,B9D1,999,genetic
HAUS3,HAUS1,999,genetic
HAUS3,HAUS2,999,genetic
ATP5F1E,ATP5F1B,999,genetic
ATP5F1E,ATP5F1C,999,genetic
ATP5F1E,ATP5F1D,999,genetic
ATP5F1E,ATP5F1A,999,genetic
PLCG1,LAT,999,genetic
PLCG1,LCP2,999,genetic
PLCG1,PDGFRB,999,genetic
PLCG1,GRB2,999,genetic
PLCG1,FGFR1,999,genetic
SNAI1,HDAC1,999,genetic
MOCS3,MOCS2,999,genetic
MOCS3,URM1,999,genetic
IL9R,IL9,999,genetic
MPHOSPH10,KRR1,999,genetic
MPHOSPH10,IMP3,999,genetic
MPHOSPH10,HEATR1,999,genetic
MPHOSPH10,IMP4,999,genetic
MPHOSPH10,BMS1,999,genetic
LIPE,FABP4,999,genetic
CEACAM8,DEFA4,999,genetic
SNRPC,SNRPA1,999,genetic
SNRPC,SNRPB,999,genetic
SNRPC,SNRNP70,999,genetic
SNRPC,SNRPA,999,genetic
H4C9,H2AC8,999,genetic
H4C9,H3-3B,999,genetic
H4C9,BRD4,999,genetic
H4C9,H3C8,999,genetic
H4C9,EP300,999,genetic
H4C9,CENPA,999,genetic
H4C9,BRD2,999,genetic
H4C9,H3F3C,999,genetic
EREG,ERBB4,999,genetic
EREG,EGFR,999,genetic
SCGB1D2,SCGB2A2,999,genetic
EMC3,EMC2,999,genetic
EMC3,EMC10,999,genetic
EMC3,EMC1,999,genetic
BBS2,BBS1,999,genetic
GOT2,MDH2,999,genetic
BMP4,CHRD,999,genetic
MRPS7,MRPL17,999,genetic
MRPS7,MRPS6,999,genetic
MRPS7,MRPS11,999,genetic
MRPS7,MRPS12,999,genetic
MRPS7,TUFM,999,genetic
MRPS7,MRPS16,999,genetic
MRPS7,MRPS5,999,genetic
MRPS7,DAP3,999,genetic
MRPS7,MRPS2,999,genetic
MRPS7,MRPL27,999,genetic
MRPS7,MRPS10,999,genetic
MRPS7,MRPS14,999,genetic
MRPS7,MRPS15,999,genetic
NUP85,NUP214,999,genetic
NUP85,NUP133,999,genetic
NUP85,NUP43,999,genetic
NUP85,NUP160,999,genetic
NUP85,NUP37,999,genetic
NUP85,NUP107,999,genetic
PSPN,GFRA4,999,genetic
CLPP,CLPB,999,genetic
TNFSF9,TNFRSF9,999,genetic
THOC2,THOC1,999,genetic
THOC2,DDX39B,999,genetic
THOC2,ALYREF,999,genetic
FOSB,FOS,999,genetic
VASP,ENAH,999,genetic
VASP,EVL,999,genetic
VASP,PFN1,999,genetic
VASP,APBB1IP,999,genetic
SYMPK,FIP1L1,999,genetic
SYMPK,CSTF2,999,genetic
SYMPK,CSTF3,999,genetic
SYMPK,CPSF3,999,genetic
SYMPK,CPSF2,999,genetic
SYMPK,CPSF1,999,genetic
SYMPK,CPSF4,999,genetic
SNRPB2,SNRPB,999,genetic
SNRPB2,SF3B3,999,genetic
SNRPB2,PHF5A,999,genetic
SNRPB2,SF3B2,999,genetic
SNRPB2,SF3A3,999,genetic
SNRPB2,SF3B4,999,genetic
SNRPB2,SF3A2,999,genetic
SNRPB2,SNRPA1,999,genetic
TLE6,OOEP,999,genetic
FNTB,FNTA,999,genetic
UROD,CPOX,999,genetic
UROD,PPOX,999,genetic
UBA2,SAE1,999,genetic
UBA2,SUMO1,999,genetic
CCR7,CCL21,999,genetic
CCR7,CCL19,999,genetic
NR1D1,NCOR1,999,genetic
RRAS,RALGDS,999,genetic
NOP53,MTREX,999,genetic
SBDS,EFL1,999,genetic
CSN1S1,CSN2,999,genetic
SUGP1,DHX15,999,genetic
CFP,C3,999,genetic
ATG14,RB1CC1,999,genetic
ATG14,ULK1,999,genetic
DLGAP5,HMMR,999,genetic
DLGAP5,CEP55,999,genetic
CANX,CALR,999,genetic
PYCARD,NLRP1,999,genetic
PYCARD,CASP1,999,genetic
PYCARD,CASP5,999,genetic
PYCARD,NLRP3,999,genetic
PYCARD,AIM2,999,genetic
PYCARD,NLRC4,999,genetic
PYCARD,MEFV,999,genetic
TRAF2,TNF,999,genetic
TRAF2,MAVS,999,genetic
TRAF2,TRADD,999,genetic
TRAF2,RIPK1,999,genetic
TRAF2,TRAF1,999,genetic
TRAF2,BIRC2,999,genetic
TRAF2,ERN1,999,genetic
TRAF2,TNFRSF1A,999,genetic
TRAF2,IKBKG,999,genetic
TRAF2,FADD,999,genetic
TRAF2,BIRC3,999,genetic
TRAF2,MAP3K5,999,genetic
YEATS4,KAT5,999,genetic
YEATS4,DMAP1,999,genetic
YEATS4,MORF4L1,999,genetic
YEATS4,RUVBL1,999,genetic
YEATS4,MEAF6,999,genetic
YEATS4,EP400,999,genetic
GFER,CHCHD4,999,genetic
GNG13,GNB4,999,genetic
GNG13,GNB3,999,genetic
GNG13,GNB1,999,genetic
EIF3K,EIF3G,999,genetic
EIF3K,EIF3H,999,genetic
EIF3K,EIF3E,999,genetic
EIF3K,EIF3F,999,genetic
EIF3K,EIF3J,999,genetic
EIF3K,EIF3C,999,genetic
EIF3K,EIF3D,999,genetic
EIF3K,EIF3I,999,genetic
EIF3K,EIF3B,999,genetic
EIF3K,EIF3A,999,genetic
HSPB1,MAPKAPK2,999,genetic
GNG11,GNB4,999,genetic
GNGT1,GNB1,999,genetic
GNGT1,GNB4,999,genetic
GNGT1,GNB3,999,genetic
PTPN12,PXN,999,genetic
PEX1,PEX6,999,genetic
TUBGCP6,TUBG1,999,genetic
TUBGCP6,TUBGCP2,999,genetic
TUBGCP6,TUBGCP3,999,genetic
TUBGCP6,TUBGCP4,999,genetic
TUBGCP6,MZT1,999,genetic
TUBGCP6,TUBGCP5,999,genetic
GALR3,GAL,999,genetic
RAC2,NCF2,999,genetic
RAC2,NCF4,999,genetic
RAC2,CYBA,999,genetic
RAC2,CYBB,999,genetic
RAC2,NCF1,999,genetic
LIF,IL6ST,999,genetic
PMPCB,PMPCA,999,genetic
LSM8,LSM2,999,genetic
LSM8,EFTUD2,999,genetic
LSM8,LSM7,999,genetic
LSM8,LSM6,999,genetic
LSM8,LSM4,999,genetic
LSM8,LSM5,999,genetic
LSM8,LSM3,999,genetic
STRIP2,MOB4,999,genetic
STRIP2,STK25,999,genetic
STRIP2,STRN3,999,genetic
SMO,SHH,999,genetic
SMO,PTCH1,999,genetic
HOXD10,HOXD11,999,genetic
HOXD11,HOXD10,999,genetic
COPB1,COPA,999,genetic
COPB1,ARCN1,999,genetic
FXR2,CYFIP1,999,genetic
FXR2,CYFIP2,999,genetic
FXR2,FXR1,999,genetic
BCL2L2,BCL2L11,999,genetic
PARP2,HPF1,999,genetic
EGLN3,EPAS1,999,genetic
EGLN3,HIF1A,999,genetic
NEDD8,CUL5,999,genetic
NEDD8,COPS5,999,genetic
NEDD8,CUL1,999,genetic
NEDD8,NAE1,999,genetic
NEDD8,CUL2,999,genetic
RPS4Y1,FAU,999,genetic
RPS4Y1,EIF1AY,999,genetic
RPS4Y1,KDM5D,999,genetic
CNGB1,CNGA4,999,genetic
CNGB1,CNGA1,999,genetic
CNGB1,CNGA2,999,genetic
VPS35L,VPS29,999,genetic
SLX1B,MUS81,999,genetic
NCAPG,NCAPD2,999,genetic
RRM2B,RRM1,999,genetic
TDRD1,PIWIL2,999,genetic
MED17,MED12,999,genetic
MED17,MED1,999,genetic
MED17,MED11,999,genetic
MED17,MED14,999,genetic
MED17,MED15,999,genetic
MED17,MED10,999,genetic
MED17,MED16,999,genetic
MED17,CDK8,999,genetic
TSG101,MVB12A,999,genetic
TSG101,CEP55,999,genetic
TSG101,MVB12B,999,genetic
TSG101,HGS,999,genetic
TSG101,PDCD6IP,999,genetic
NDUFA2,NDUFA10,999,genetic
NDUFA2,UQCR10,999,genetic
NDUFA2,MT-ND2,999,genetic
NDUFA2,MT-ND1,999,genetic
NDUFA2,NDUFA11,999,genetic
NDUFA2,NDUFA1,999,genetic
NDUFA2,MT-ND5,999,genetic
NDUFA2,NDUFA12,999,genetic
NDUFA2,NDUFA13,999,genetic
NDUFA2,MT-ND3,999,genetic
NDUFA2,MT-ND4,999,genetic
MICB,KLRK1,999,genetic
KRT5,KRT14,999,genetic
DPF2,ARID1A,999,genetic
DPF2,ARID1B,999,genetic
NECTIN2,AFDN,999,genetic
NECTIN2,CD226,999,genetic
NECTIN2,CD96,999,genetic
APOE,APOC2,999,genetic
APOE,APOB,999,genetic
APOE,APOC3,999,genetic
APOE,APOA2,999,genetic
APOE,APOC1,999,genetic
APOE,APOA1,999,genetic
LSM7,LSM3,999,genetic
LSM7,LSM2,999,genetic
LSM7,LSM5,999,genetic
LSM7,LSM4,999,genetic
LSM7,LSM1,999,genetic
LSM7,LSM6,999,genetic
MLLT1,CCNT1,999,genetic
MLLT1,ELL2,999,genetic
MLLT1,AFF1,999,genetic
MLLT1,CDK9,999,genetic
MLLT1,AFF4,999,genetic
MLLT1,ELL,999,genetic
NDUFA10,MT-ND3,999,genetic
NDUFA10,MT-ND4,999,genetic
NDUFA10,NDUFA1,999,genetic
NDUFA10,MT-ND2,999,genetic
JUND,FOSL1,999,genetic
JUND,JUNB,999,genetic
JUND,JUN,999,genetic
JUND,FOS,999,genetic
JUND,FOSB,999,genetic
JUND,FOSL2,999,genetic
TAF4,TAF2,999,genetic
TAF4,TAF3,999,genetic
TAF4,TAF11,999,genetic
TAF4,TAF1,999,genetic
TAF4,TAF13,999,genetic
TAF4,TAF10,999,genetic
TAF4,TAF12,999,genetic
UBE2M,NAE1,999,genetic
UBE2M,UBA3,999,genetic
UBE2M,NEDD8,999,genetic
UBE2M,RBX1,999,genetic
UBE2M,DCUN1D1,999,genetic
UBE2M,CUL1,999,genetic
EIF2S3,EIF2S1,999,genetic
EIF2S3,EIF2S2,999,genetic
EIF2S3,EIF2B5,999,genetic
EIF2S3,EIF2B3,999,genetic
EIF2S3,EIF2B2,999,genetic
EIF2S3,EIF2B1,999,genetic
EIF3G,EIF3B,999,genetic
EIF3G,EIF3A,999,genetic
EIF3G,EIF3F,999,genetic
EIF3G,EIF3E,999,genetic
EIF3G,EIF3C,999,genetic
EIF3G,EIF3D,999,genetic
RBM39,SON,999,genetic
RBM39,DCAF15,999,genetic
ATP6V1E1,ATP6V1C1,999,genetic
ATP6V1E1,ATP6V0D2,999,genetic
ATP6V1E1,ATP6V0D1,999,genetic
ATP6V1E1,ATP6V0C,999,genetic
ATP6V1E1,ATP6V0B,999,genetic
ATP6V1E1,ATP6V1D,999,genetic
ATP6V1E1,ATP6V1B1,999,genetic
ATP6V1E1,ATP6V0A1,999,genetic
ATP6V1E1,ATP6V0A4,999,genetic
ATP6V1E1,ATP6V1B2,999,genetic
ATP6V1E1,ATP6V1A,999,genetic
EMC8,EMC7,999,genetic
EMC8,EMC3,999,genetic
EMC8,EMC6,999,genetic
EMC8,EMC1,999,genetic
EMC8,EMC2,999,genetic
EMC8,EMC4,999,genetic
GINS2,CDC45,999,genetic
GINS2,GINS1,999,genetic
HAUS8,HAUS3,999,genetic
HAUS8,HAUS1,999,genetic
HAUS8,HAUS2,999,genetic
HAUS8,HAUS6,999,genetic
HAUS8,HAUS7,999,genetic
HAUS8,HAUS5,999,genetic
MRPS25,MRPS16,999,genetic
MRPS25,MRPS12,999,genetic
MRPS25,MRPS11,999,genetic
MRPS25,MRPS14,999,genetic
MRPS25,MRPS15,999,genetic
RBSN,RAB4A,999,genetic
RBSN,RAB5A,999,genetic
VPS25,SNF8,999,genetic
VPS25,CHMP6,999,genetic
RAMP2,CALCRL,999,genetic
RAMP2,CALCR,999,genetic
RAMP2,ADM,999,genetic
PCDHGA3,PCDHGA2,999,genetic
EXOC4,EXOC2,999,genetic
EXOC4,EXOC1,999,genetic
EXOC4,EXOC3,999,genetic
RARA,NCOR1,999,genetic
RARA,NCOR2,999,genetic
PRKAB2,PRKAA2,999,genetic
PRKAB2,PRKAA1,999,genetic
SNRPA1,DHX15,999,genetic
SNRPA1,SF3B2,999,genetic
SNRPA1,SF3B3,999,genetic
SNRPA1,SNRPA,999,genetic
SNRPA1,SNRNP200,999,genetic
SNRPA1,PRPF31,999,genetic
SNRPA1,BUD31,999,genetic
SNRPA1,SART1,999,genetic
SNRPA1,AQR,999,genetic
SNRPA1,CWC15,999,genetic
SNRPA1,CDC5L,999,genetic
SNRPA1,RBM22,999,genetic
SNRPA1,SF3A2,999,genetic
SNRPA1,PRPF8,999,genetic
SNRPA1,SF3A1,999,genetic
SNRPA1,CRNKL1,999,genetic
SNRPA1,MFAP1,999,genetic
SNRPA1,SF3B5,999,genetic
